Salt,Temperature_C,MW_Salt_g_per_mol,RH_Water_Activity,Mass_Fraction_Salt,Mass_Fraction_Water,Mole_Fraction_Water,Mole_Fraction_Water_Ionic_Basis,Molality_m,Activity_Coefficient_Water,Ionic_Strength_m,ln_aw,ln_gammaw,electrolyte,max_molality_original,r_M_angstrom,r_X_angstrom,anion_1_delta_G_hydration,anion_1_diffusion_coefficient,anion_1_molecular_weight,anion_1_n_atoms,anion_1_radius_hydrated,anion_1_viscosity_jones_dole,cation_1_delta_G_hydration,cation_1_diffusion_coefficient,cation_1_molecular_weight,cation_1_n_atoms,cation_1_radius_hydrated,cation_1_viscosity_jones_dole,B_MX_0_original,B_MX_1_original,B_MX_2_original,C_MX_phi_original,electrolyte_type_numeric,cation_type_numeric,anion_type_numeric,solubility_limit,ln_gamma_at_90RH,RH_actual_for_ln_gamma_90,ln_gamma_at_70RH,RH_actual_for_ln_gamma_70,ln_gamma_at_50RH,RH_actual_for_ln_gamma_50,ln_gamma_at_30RH,RH_actual_for_ln_gamma_30
KBr,30,119,0.885911111,0.296726014,0.703273986,0.939961681,0.886724248,3.545554032,0.999082988,3.545554032,-0.12113866,-0.000917433,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KBr,30,119,0.898888889,0.272899936,0.727100064,0.946235479,0.897957238,3.154004356,1.001037523,3.154004356,-0.106595846,0.001036985,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KBr,30,119,0.911866667,0.239866878,0.760133122,0.954406662,0.912789539,2.65175664,0.998988954,2.65175664,-0.092261498,-0.001011558,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KBr,30,119,0.924844444,0.209243039,0.790756962,0.961484326,0.925825531,2.223622361,0.998940312,2.223622361,-0.078129724,-0.00106025,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KBr,30,119,0.937822222,0.182291866,0.817708134,0.967353147,0.936770537,1.873363309,1.001122671,1.873363309,-0.064194877,0.001122042,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KBr,30,119,0.9508,0.149470791,0.85052921,0.974084997,0.94947924,1.47679474,1.001391036,1.47679474,-0.050451544,0.001390069,KBr,5.5,1.38,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0569,0.2212,0,-0.0018,11,1,1,68,0.000947612,0.900068687,,,,,,
KCl,25,74.551,0.856,0.24626233,0.75373767,0.926826005,0.863630697,4.382523865,0.991164399,4.382523865,-0.155484903,-0.008874867,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.870777778,0.228042859,0.771957141,0.933371703,0.875067449,3.962504927,0.995097896,3.962504927,-0.138368469,-0.004914159,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.885555556,0.208588105,0.791411895,0.940123985,0.887013171,3.535358759,0.998356716,3.535358759,-0.121540085,-0.001644636,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.900333333,0.187738632,0.812261368,0.947102445,0.899520034,3.100304689,1.000904148,3.100304689,-0.104990214,0.00090374,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.915111111,0.165318734,0.834681266,0.954325006,0.912640171,2.656733131,1.002707464,2.656733131,-0.088709788,0.002703805,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.929888889,0.141145281,0.858854719,0.961804326,0.926419124,2.204414115,1.003745352,2.204414115,-0.072690174,0.003738355,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.944666667,0.115048311,0.884951689,0.969541543,0.940883678,1.743842316,1.004020677,1.743842316,-0.056923147,0.004012615,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.959444444,0.086911047,0.913088953,0.977516355,0.956021507,1.276757503,1.003580398,1.276757503,-0.041400866,0.003574004,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.974222222,0.056735961,0.943264039,0.985673536,0.971751768,0.80681073,1.002542269,0.80681073,-0.026115847,0.002539042,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KCl,25,74.551,0.989,0.024731712,0.975268288,0.993909434,0.987892608,0.340154795,1.001120964,0.340154795,-0.011060947,0.001120336,KCl,4.8,1.38,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0484,0.2122,0,-0.0008,11,1,1,36,0.00090374,0.900333333,,,,,,
KClO3,25,122.55,0.982,0.070347309,0.929652691,0.988998715,0.978236852,0.61746656,1.003846868,0.61746656,-0.018163971,0.003839488,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.983066667,0.065916253,0.934083747,0.98973295,0.979674582,0.5758288,1.003462461,0.5758288,-0.017078342,0.00345648,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.984133333,0.061521361,0.938478639,0.990455407,0.98109129,0.534919252,1.003100674,0.534919252,-0.01599389,0.003095876,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.9852,0.057160352,0.942839648,0.991166665,0.982488019,0.494702087,1.002760319,0.494702087,-0.014910613,0.002756517,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.986266667,0.052831344,0.947168656,0.991867224,0.983865664,0.455146313,1.002440377,0.455146313,-0.013828508,0.002437404,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.987333333,0.048532815,0.951467185,0.992557509,0.985224982,0.416225185,1.00213997,0.416225185,-0.012747573,0.002137683,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.9884,0.044263565,0.955736435,0.993237886,0.986566611,0.377915698,1.001858354,0.377915698,-0.011667805,0.001856629,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.989466667,0.040022686,0.959977314,0.993908662,0.987891084,0.340198152,1.001594895,0.340198152,-0.010589202,0.001593625,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.990533333,0.035809538,0.964190462,0.994570095,0.989198839,0.30305578,1.001349066,0.30305578,-0.00951176,0.001348156,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KClO3,25,122.55,0.9916,0.03162372,0.96837628,0.995222399,0.990490231,0.266474405,1.001120424,0.266474405,-0.008435479,0.001119797,KClO3,0.7,1.38,2,-300,1.72e-05,83.4512,4,3.41,-0.022,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.096,0.2481,0,0,11,1,1,9,,,,,,,,
KI,25,165.998,0.971,0.127705439,0.872294561,0.984360183,0.96920204,0.881948805,1.001855094,0.881948805,-0.029428811,0.001853375,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.973555556,0.11782693,0.882173071,0.985711975,0.971826493,0.8046146,1.001779188,0.8046146,-0.026800388,0.001777607,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.976111111,0.107722352,0.892277648,0.987067453,0.974465137,0.727282198,1.001689105,0.727282198,-0.024178856,0.00168768,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.978666667,0.097365461,0.902634539,0.988429027,0.977122766,0.649815579,1.001580048,0.649815579,-0.021564178,0.001578801,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.981222222,0.086732378,0.913267622,0.989798561,0.97980316,0.57211105,1.001448314,0.57211105,-0.018956319,0.001447266,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.983777778,0.07580344,0.92419656,0.991177183,0.982508689,0.4941078,1.001291682,0.4941078,-0.016355243,0.001290849,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.986333333,0.06456594,0.93543406,0.992565005,0.985239753,0.415802835,1.001109964,0.415802835,-0.013760915,0.001109349,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.988888889,0.053017914,0.946982086,0.993960771,0.987994048,0.33727024,1.000905715,0.33727024,-0.011173301,0.000905305,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.991444444,0.041172914,0.958827086,0.995361436,0.990765706,0.258683337,1.000685064,0.258683337,-0.008592364,0.00068483,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KI,25,165.998,0.994,0.0290653,0.9709347,0.996761771,0.993544446,0.180335795,1.000458514,0.180335795,-0.006018072,0.000458409,KI,4.5,1.38,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-356,1.96e-05,39.0983,1,3.31,-0.009,0.0746,0.2517,0,-0.0041,11,1,1,148,,,,,,,,
KNO3,25,101.1,0.933,0.253752888,0.746247112,0.94287012,0.891915116,3.36338958,1.046063671,3.36338958,-0.069350078,0.045034234,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.939777778,0.221668983,0.778331017,0.951702473,0.907855306,2.817016786,1.035162511,2.817016786,-0.062111838,0.03455843,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.946555556,0.192598253,0.807401747,0.959227496,0.921649536,2.35945394,1.027023309,2.35945394,-0.054925614,0.026664627,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.953333333,0.165271102,0.834728899,0.965921807,0.934089718,1.958395114,1.020601464,1.958395114,-0.047790664,0.020392124,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.960111111,0.139077839,0.860922162,0.972019709,0.945562593,1.597875322,1.015386098,1.597875322,-0.040706261,0.015268932,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.966888889,0.113706829,0.886293172,0.977650094,0.956277384,1.26898938,1.01109668,1.26898938,-0.033671693,0.011035564,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.973666667,0.08901445,0.91098555,0.982886629,0.966349138,0.966491121,1.007572345,0.966491121,-0.026686265,0.007543818,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.980444444,0.064965339,0.935034661,0.987770932,0.975837351,0.687231159,1.004721169,0.687231159,-0.019749295,0.004710059,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.987222222,0.04159623,0.95840377,0.992325629,0.984768153,0.429293491,1.002492027,0.429293491,-0.012860116,0.002488927,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
KNO3,25,101.1,0.994,0.018987047,0.981012953,0.996563071,0.993149686,0.191439487,1.000856179,0.191439487,-0.006018072,0.000855813,KNO3,3.5,1.38,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-356,1.96e-05,39.0983,1,3.31,-0.009,-0.0816,0.0494,0,0.0066,11,1,1,38,,,,,,,,
Li2SO4,25,109.94,0.855,0.245987172,0.754012828,0.94925479,0.861791235,2.967412986,0.992119629,8.902238959,-0.15665381,-0.007911585,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.8704,0.229995585,0.770004415,0.953339191,0.871965921,2.716880588,0.998204149,8.150641764,-0.138802403,-0.001797465,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.8858,0.212457525,0.787542476,0.957665867,0.882911298,2.453818283,1.003271792,7.361454848,-0.121264088,0.003266452,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9012,0.193082664,0.806917336,0.962269757,0.894751382,2.176499165,1.007207162,6.529497494,-0.10402807,0.007181315,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9166,0.171518222,0.828481778,0.967189167,0.907629036,1.883092154,1.009883954,5.649276461,-0.087084107,0.009835428,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.932,0.147347987,0.852652013,0.972462545,0.9217,1.571870099,1.011175003,4.715610296,-0.070422464,0.011113024,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9474,0.120109866,0.879890134,0.978121301,0.937115564,1.241636588,1.010974566,3.724909765,-0.054033889,0.010914782,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9628,0.089347531,0.910652469,0.984177258,0.953987851,0.892429986,1.009237171,2.677289957,-0.037909573,0.00919477,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9782,0.054698538,0.945301462,0.990607407,0.972341786,0.526319737,1.00602485,1.578959211,-0.022041131,0.006006773,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
Li2SO4,25,109.94,0.9936,0.015957704,0.984042296,0.997349776,0.992091246,0.147503019,1.001520781,0.442509056,-0.006420568,0.001519626,Li2SO4,3,0.69,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-533,1.03e-05,6.941,1,3.82,0.146,0.1363,1.2705,0,-0.004,12,0,1,34,0.006875768,0.8998,,,,,,
LiBr,25,86.85,0.071,0.613348999,0.386651001,0.752420971,0.603104856,18.26495887,0.117724139,18.26495887,-2.645075402,-2.139411195,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.170777778,0.550308692,0.449691308,0.797551316,0.663272642,14.09035896,0.257477494,14.09035896,-1.767392113,-1.356822964,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.270555556,0.505021334,0.494978666,0.825330996,0.702607282,11.7477155,0.385073657,11.7477155,-1.307277821,-0.954320647,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.370333333,0.464058857,0.535941144,0.847740814,0.735720595,9.969793068,0.503361379,9.969793068,-0.993351778,-0.68644692,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.470111111,0.423875191,0.576124809,0.867595391,0.76615318,8.47132998,0.613599374,8.47132998,-0.754786206,-0.48841305,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.569888889,0.382202275,0.617797726,0.886269439,0.795766472,7.12323282,0.716150917,7.12323282,-0.562313869,-0.333864356,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.669666667,0.336513246,0.663486754,0.904809917,0.826167011,5.839828388,0.810570572,5.839828388,-0.400975203,-0.21001687,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.769444444,0.282438949,0.717561051,0.924517655,0.859630714,4.532062664,0.895087195,4.532062664,-0.262086525,-0.110834141,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.869222222,0.208255069,0.791744931,0.948262741,0.901615619,3.028589887,0.964071833,3.028589887,-0.140156465,-0.036589472,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiBr,25,86.85,0.969,0.059747664,0.940252336,0.986990697,0.974315532,0.73165558,0.994544343,0.73165558,-0.031490667,-0.005470594,LiBr,2.5,0.69,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-533,1.03e-05,6.941,1,3.82,0.146,0.1748,0.2547,0,0.0053,11,0,1,181,-0.022232716,0.896434343,-0.180647981,0.696878788,-0.442648573,0.497323232,-0.87183408,0.297767677
LiCl,25,42.4,0.121,0.445150785,0.554849215,0.745779304,0.594615689,18.92196829,0.203492781,18.92196829,-2.111964733,-1.592124751,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.215222222,0.38492032,0.61507968,0.789955813,0.652832203,14.7595665,0.329674641,14.7595665,-1.536084193,-1.109649047,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.309444444,0.342291553,0.657708447,0.818919261,0.693364335,12.27430487,0.446294147,12.27430487,-1.172976704,-0.806777022,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.403666667,0.306448302,0.693551699,0.841938176,0.727023513,10.42107502,0.555231928,10.42107502,-0.907165824,-0.588369364,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.497888889,0.272916335,0.727083665,0.862453583,0.758170013,8.852772144,0.656698208,8.852772144,-0.697378342,-0.420530715,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.592111111,0.238828619,0.761171381,0.882368814,0.789499098,7.40010803,0.749983265,7.40010803,-0.524060974,-0.287704387,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
